document_id,pdf_path,ocr_json_path,label,is_synthetic,hard_case_tags,split,notes
resmi_yazi__y1IJrDZBV4zjGHUkQkEOLQ5yMIUXubISZzGMog6I0FTHEoRtDWTm9NNKxCZtOrOdqVtsxVItXY_v9-1ONlPUpQcExk_pJvyumeFssA7iGxcmfCONRJLWoqUl3m-nuy6iZ2AnNfU2lquodW7-yOznaW0iAlb6l8TkrRlJH_4hmbsdiidrxit_L1J_Was0V35d,C:\kdata\resmi yazı\y1IJrDZBV4zjGHUkQkEOLQ5yMIUXubISZzGMog6I0FTHEoRtDWTm9NNKxCZtOrOdqVtsxVItXY_v9-1ONlPUpQcExk_pJvyumeFssA7iGxcmfCONRJLWoqUl3m-nuy6iZ2AnNfU2lquodW7-yOznaW0iAlb6l8TkrRlJH_4hmbsdiidrxit_L1J_Was0V35d.jpg,,resmi_yazi,0,,,
resmi_yazi__zvOQdfu-4zw7znCHMPjZByL-4097CxeJKBQ3l6jI_sRWPtWgMK2tNvLkDRbZjnB5SDWGI98UdBPM7qLuEDI6Kkyb_hf8-YNxDzqk6loR_xs6r28anoNVjICQX1-Nln_lGfWaVHHwM5x66lGVA97JQaQIrsxlsN6KfeVJjXvpkRltj-vhUv_QtN85rkL3cnxE,C:\kdata\resmi yazı\zvOQdfu-4zw7znCHMPjZByL-4097CxeJKBQ3l6jI_sRWPtWgMK2tNvLkDRbZjnB5SDWGI98UdBPM7qLuEDI6Kkyb_hf8-YNxDzqk6loR_xs6r28anoNVjICQX1-Nln_lGfWaVHHwM5x66lGVA97JQaQIrsxlsN6KfeVJjXvpkRltj-vhUv_QtN85rkL3cnxE.jpg,,resmi_yazi,0,,,
sozlesme_protokol__3884_0557_ASBÜ protokolü,C:\kdata\Sözleşme - Protokol\3884_0557_ASBÜ protokolü.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__3884_06f4_sögüt protokol,C:\kdata\Sözleşme - Protokol\3884_06f4_sögüt protokol.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__3884_09ae_protokol,C:\kdata\Sözleşme - Protokol\3884_09ae_protokol.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__3884_100a_Bilecik Ticaret ve Sanayi Odası ile İmzalanan Lisansüstü Eğitim İş Birliği Protokolü,C:\kdata\Sözleşme - Protokol\3884_100a_Bilecik Ticaret ve Sanayi Odası ile İmzalanan Lisansüstü Eğitim İş Birliği Protokolü.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__3884_49e7_Bilecik_te Oynanan Geleneksel Cocuk Oyunlari ...Is Birligi Protokolu,C:\kdata\Sözleşme - Protokol\3884_49e7_Bilecik_te Oynanan Geleneksel Cocuk Oyunlari ...Is Birligi Protokolu.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__3884_4a93_Denetimli Serbestlik Hizmetleri Alanında İş Birliği Protokolü,C:\kdata\Sözleşme - Protokol\3884_4a93_Denetimli Serbestlik Hizmetleri Alanında İş Birliği Protokolü.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__3884_4c09_Eskişehir Ticaret Odası İle İmzalanan Lisansüstü Eğitim İş Birliği Protokolü,C:\kdata\Sözleşme - Protokol\3884_4c09_Eskişehir Ticaret Odası İle İmzalanan Lisansüstü Eğitim İş Birliği Protokolü.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__3884_65d6_il sağlık,C:\kdata\Sözleşme - Protokol\3884_65d6_il sağlık.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__3884_6a2b_kent belleği protokol,C:\kdata\Sözleşme - Protokol\3884_6a2b_kent belleği protokol.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__3884_8c67_ömer halisdemir protokol,C:\kdata\Sözleşme - Protokol\3884_8c67_ömer halisdemir protokol.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__afader-is-birligi-protokolu-27022025,C:\kdata\Sözleşme - Protokol\afader-is-birligi-protokolu-27022025.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__ISBIRLIGI-PROTOKOL,C:\kdata\Sözleşme - Protokol\ISBIRLIGI-PROTOKOL.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__OIP (47),C:\kdata\Sözleşme - Protokol\OIP (47).webp,,sozlesme_protokol,0,,,
sozlesme_protokol__OIP (48),C:\kdata\Sözleşme - Protokol\OIP (48).webp,,sozlesme_protokol,0,,,
sozlesme_protokol__OIP (49),C:\kdata\Sözleşme - Protokol\OIP (49).webp,,sozlesme_protokol,0,,,
sozlesme_protokol__protokol-yetkisi-verilmesi-tbb-02032020-37-2204ec08-1253-4524-a2f6-30cdbc9cda2e,C:\kdata\Sözleşme - Protokol\protokol-yetkisi-verilmesi-tbb-02032020-37-2204ec08-1253-4524-a2f6-30cdbc9cda2e.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__yonetim_bpJk5,C:\kdata\Sözleşme - Protokol\yonetim_bpJk5.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__yonetim_CwrtV,C:\kdata\Sözleşme - Protokol\yonetim_CwrtV.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__yonetim_qIlCg,C:\kdata\Sözleşme - Protokol\yonetim_qIlCg.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__yonetim_tALy3,C:\kdata\Sözleşme - Protokol\yonetim_tALy3.pdf,,sozlesme_protokol,0,,,
sozlesme_protokol__yonetim_yvZ84,C:\kdata\Sözleşme - Protokol\yonetim_yvZ84.pdf,,sozlesme_protokol,0,,,
talep_yazisi__Ambarlama ve Ambar İşlemleri Yönergesi,C:\kdata\talep yazısı\Ambarlama ve Ambar İşlemleri Yönergesi.pdf,,talep_yazisi,0,,,
talep_yazisi__BASİT USULDE VERGİLENDİRİLEN MÜKELLEFLERİN BEYANNAMELERİNİN ELEKTRONİK ORTAMDA GÖNDERİLMESİNE ARACILIK YETKİSİ TALEP FORMU,C:\kdata\talep yazısı\BASİT USULDE VERGİLENDİRİLEN MÜKELLEFLERİN BEYANNAMELERİNİN ELEKTRONİK ORTAMDA GÖNDERİLMESİNE ARACILIK YETKİSİ TALEP FORMU.pdf,,talep_yazisi,0,,,
talep_yazisi__eeeeeeee,C:\kdata\talep yazısı\eeeeeeee.webp,,talep_yazisi,0,,,
talep_yazisi__ELEKTRONİK BEYANNAME GÖNDERME TALEP FORMU,C:\kdata\talep yazısı\ELEKTRONİK BEYANNAME GÖNDERME TALEP FORMU.pdf,,talep_yazisi,0,,,
talep_yazisi__fuuzl talep,C:\kdata\talep yazısı\fuuzl talep.webp,,talep_yazisi,0,,,
talep_yazisi__Gemini_Generated_Image_nd2bzpnd2bzpnd2b,C:\kdata\talep yazısı\Gemini_Generated_Image_nd2bzpnd2bzpnd2b.jpg,,talep_yazisi,1,,,
talep_yazisi__İŞLETME HESABI ESASINA GÖRE DEFTER TUTAN MÜKELLEFLERİN BEYANNAMELERİNİN ELEKTRONİK ORTAMDA GÖNDERİLMESİNE ARACILIK YETKİSİ TALEP FORMU,C:\kdata\talep yazısı\İŞLETME HESABI ESASINA GÖRE DEFTER TUTAN MÜKELLEFLERİN BEYANNAMELERİNİN ELEKTRONİK ORTAMDA GÖNDERİLMESİNE ARACILIK YETKİSİ TALEP FORMU.pdf,,talep_yazisi,0,,,
talep_yazisi__lşllşlşlş,C:\kdata\talep yazısı\lşllşlşlş.webp,,talep_yazisi,0,,,
talep_yazisi__pr09---satinalma-proseduru,C:\kdata\talep yazısı\pr09---satinalma-proseduru.pdf,,talep_yazisi,0,,,
talep_yazisi__Talep-Yazisi-Ornegi,C:\kdata\talep yazısı\Talep-Yazisi-Ornegi.pdf,,talep_yazisi,0,,,
talep_yazisi__TALEP_001,C:\kdata\talep yazısı\TALEP_001.pdf,,talep_yazisi,0,,,
talep_yazisi__TALEP_003,C:\kdata\talep yazısı\TALEP_003.pdf,,talep_yazisi,0,,,
tutanak__Gemini_Generated_Image_82h9fd82h9fd82h9,C:\kdata\tutanak\Gemini_Generated_Image_82h9fd82h9fd82h9.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_8jk0ny8jk0ny8jk0,C:\kdata\tutanak\Gemini_Generated_Image_8jk0ny8jk0ny8jk0.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_bo543ybo543ybo54,C:\kdata\tutanak\Gemini_Generated_Image_bo543ybo543ybo54.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_brpsufbrpsufbrps,C:\kdata\tutanak\Gemini_Generated_Image_brpsufbrpsufbrps.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_cdvhgqcdvhgqcdvh,C:\kdata\tutanak\Gemini_Generated_Image_cdvhgqcdvhgqcdvh.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_dxs81udxs81udxs8,C:\kdata\tutanak\Gemini_Generated_Image_dxs81udxs81udxs8.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_fq5w0sfq5w0sfq5w,C:\kdata\tutanak\Gemini_Generated_Image_fq5w0sfq5w0sfq5w.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_fx0l2sfx0l2sfx0l,C:\kdata\tutanak\Gemini_Generated_Image_fx0l2sfx0l2sfx0l.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_g579plg579plg579,C:\kdata\tutanak\Gemini_Generated_Image_g579plg579plg579.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_glfa9xglfa9xglfa,C:\kdata\tutanak\Gemini_Generated_Image_glfa9xglfa9xglfa.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_htiisihtiisihtii,C:\kdata\tutanak\Gemini_Generated_Image_htiisihtiisihtii.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_jlley8jlley8jlle,C:\kdata\tutanak\Gemini_Generated_Image_jlley8jlley8jlle.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_ovgujjovgujjovgu,C:\kdata\tutanak\Gemini_Generated_Image_ovgujjovgujjovgu.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_q88mmdq88mmdq88m,C:\kdata\tutanak\Gemini_Generated_Image_q88mmdq88mmdq88m.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_vqyhnvvqyhnvvqyh,C:\kdata\tutanak\Gemini_Generated_Image_vqyhnvvqyhnvvqyh.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_vyuq20vyuq20vyuq,C:\kdata\tutanak\Gemini_Generated_Image_vyuq20vyuq20vyuq.jpg,,tutanak,1,,,
tutanak__Gemini_Generated_Image_yq4fjfyq4fjfyq4f,C:\kdata\tutanak\Gemini_Generated_Image_yq4fjfyq4fjfyq4f.jpg,,tutanak,1,,,
tutanak__kayit_002,C:\kdata\tutanak\kayit_002.pdf,,tutanak,0,,,
tutanak__OIP (1),C:\kdata\tutanak\OIP (1).webp,,tutanak,0,,,
tutanak__OIP (2),C:\kdata\tutanak\OIP (2).webp,,tutanak,0,,,
tutanak__OIP (3),C:\kdata\tutanak\OIP (3).webp,,tutanak,0,,,
tutanak__OIP (4),C:\kdata\tutanak\OIP (4).webp,,tutanak,0,,,
tutanak__olay_kaydi,C:\kdata\tutanak\olay_kaydi.pdf,,tutanak,0,,,
tutanak__personel-tutanak,C:\kdata\tutanak\personel-tutanak.png,,tutanak,0,,,
tutanak__polis-tutanak-ornegi-768x563,C:\kdata\tutanak\polis-tutanak-ornegi-768x563.png,,tutanak,0,,,
tutanak__tutanak-ornekleri-4,C:\kdata\tutanak\tutanak-ornekleri-4.webp,,tutanak,0,,,
tutanak__tutanak-ornekleri,C:\kdata\tutanak\tutanak-ornekleri.webp,,tutanak,0,,,
ust_yazi__Gemini_Generated_Image_1jm6i61jm6i61jm6,C:\kdata\üst yazı\Gemini_Generated_Image_1jm6i61jm6i61jm6.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_2a0vqx2a0vqx2a0v,C:\kdata\üst yazı\Gemini_Generated_Image_2a0vqx2a0vqx2a0v.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_5qutd85qutd85qut,C:\kdata\üst yazı\Gemini_Generated_Image_5qutd85qutd85qut.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_6jgwzt6jgwzt6jgw,C:\kdata\üst yazı\Gemini_Generated_Image_6jgwzt6jgwzt6jgw.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_7u1by27u1by27u1b,C:\kdata\üst yazı\Gemini_Generated_Image_7u1by27u1by27u1b.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_aga4i9aga4i9aga4,C:\kdata\üst yazı\Gemini_Generated_Image_aga4i9aga4i9aga4.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_erto9kerto9kerto,C:\kdata\üst yazı\Gemini_Generated_Image_erto9kerto9kerto.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_gnlmxcgnlmxcgnlm,C:\kdata\üst yazı\Gemini_Generated_Image_gnlmxcgnlmxcgnlm.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_ilnticilnticilnt,C:\kdata\üst yazı\Gemini_Generated_Image_ilnticilnticilnt.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_jbrdrwjbrdrwjbrd,C:\kdata\üst yazı\Gemini_Generated_Image_jbrdrwjbrdrwjbrd.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_jcmil5jcmil5jcmi,C:\kdata\üst yazı\Gemini_Generated_Image_jcmil5jcmil5jcmi.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_k2jv5ok2jv5ok2jv,C:\kdata\üst yazı\Gemini_Generated_Image_k2jv5ok2jv5ok2jv.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_lkba90lkba90lkba,C:\kdata\üst yazı\Gemini_Generated_Image_lkba90lkba90lkba.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_nlbnuinlbnuinlbn,C:\kdata\üst yazı\Gemini_Generated_Image_nlbnuinlbnuinlbn.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_udsdp9udsdp9udsd,C:\kdata\üst yazı\Gemini_Generated_Image_udsdp9udsdp9udsd.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_vwchlovwchlovwch,C:\kdata\üst yazı\Gemini_Generated_Image_vwchlovwchlovwch.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_w4emfcw4emfcw4em,C:\kdata\üst yazı\Gemini_Generated_Image_w4emfcw4emfcw4em.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_wpshi0wpshi0wpsh,C:\kdata\üst yazı\Gemini_Generated_Image_wpshi0wpshi0wpsh.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_xalxaxalxaxalxax,C:\kdata\üst yazı\Gemini_Generated_Image_xalxaxalxaxalxax.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_xqwy0zxqwy0zxqwy,C:\kdata\üst yazı\Gemini_Generated_Image_xqwy0zxqwy0zxqwy.jpg,,ust_yazi,1,,,
ust_yazi__Gemini_Generated_Image_ylwu5fylwu5fylwu,C:\kdata\üst yazı\Gemini_Generated_Image_ylwu5fylwu5fylwu.jpg,,ust_yazi,1,,,
ust_yazi__images2222,C:\kdata\üst yazı\images2222.png,,ust_yazi,0,,,
ust_yazi__images45210,C:\kdata\üst yazı\images45210.png,,ust_yazi,0,,,
ust_yazi__sssssssss,C:\kdata\üst yazı\sssssssss.jpg,,ust_yazi,0,,,
sikayet_basvurusu__1gQsrdo6D5_Q6ioHHDpaogYO3VZJYlGYjr1Z7gaD5wOEiFS4PmDWFYUsSRO_Q3R_8bm_mW3s2-GaFv5T0yevQ4zgakRmjQV2pCfa3LGctVXmRP9JhHsrihMvrIB2alJxMeArxDmPc4ChWYf_yFd0IDgdi4KfR8yHSZIct3o64_Kott5xdb_3UaGgb_v6xM7l,C:\kdata\şikayet\1gQsrdo6D5_Q6ioHHDpaogYO3VZJYlGYjr1Z7gaD5wOEiFS4PmDWFYUsSRO_Q3R_8bm_mW3s2-GaFv5T0yevQ4zgakRmjQV2pCfa3LGctVXmRP9JhHsrihMvrIB2alJxMeArxDmPc4ChWYf_yFd0IDgdi4KfR8yHSZIct3o64_Kott5xdb_3UaGgb_v6xM7l.jpg,,sikayet_basvurusu,0,,,
sikayet_basvurusu__6BwFDgnK2LYBYlqAL7LFz-_1lMgwyPuWBcl-r19j00cGE5fJPU9WS_VsgZDgO6TW-NIco_t2eZjODAXs8xhGyNIU10_uuJ9vtSc6ao5eivnPUa2V5kEIeqYHkw84lcug9KkUiXEiDX6TKyAygpKe0JFFZGp-ns2xhKiFiN5t9xx03GpxG8AtedRNusVYJiFO,C:\kdata\şikayet\6BwFDgnK2LYBYlqAL7LFz-_1lMgwyPuWBcl-r19j00cGE5fJPU9WS_VsgZDgO6TW-NIco_t2eZjODAXs8xhGyNIU10_uuJ9vtSc6ao5eivnPUa2V5kEIeqYHkw84lcug9KkUiXEiDX6TKyAygpKe0JFFZGp-ns2xhKiFiN5t9xx03GpxG8AtedRNusVYJiFO.jpg,,sikayet_basvurusu,0,,,
sikayet_basvurusu__C6PHPFmL_0W9uN3YcUrKXeb9PHUWkqKloEClvWli8j-fWYOD4hiwXPF6yjF0gQUaI4MPvTGihE372og7_wl-x_qLzVQhta0z0tVlP-xOgnViv6U7Cc2wdPYN3Hs7t0LbbxP1AREono9ndV5-O4IL51iiZ59_Wdg5kOYc5MQ4QW1B1cuKuKCW6Pci8b71FjB2,C:\kdata\şikayet\C6PHPFmL_0W9uN3YcUrKXeb9PHUWkqKloEClvWli8j-fWYOD4hiwXPF6yjF0gQUaI4MPvTGihE372og7_wl-x_qLzVQhta0z0tVlP-xOgnViv6U7Cc2wdPYN3Hs7t0LbbxP1AREono9ndV5-O4IL51iiZ59_Wdg5kOYc5MQ4QW1B1cuKuKCW6Pci8b71FjB2.jpg,,sikayet_basvurusu,0,,,
sikayet_basvurusu__fX2RMkid5v7rfjHzZh2fOQbgNeLOEQULYnGEx5DkpmSHzs8_YPguN2zEqMWt2BRChijeyepaKioSsgWKYaqRSQK5bVHgwDjrP8NXNtRptJPAh2wUMefnBkM0wwJVArTnMtbBFXyAfpA-veiDAsTwqkMzRQGnkqglsIFP8tLKnuyxwy5O9T3TYnRcAv5LDpS5,C:\kdata\şikayet\fX2RMkid5v7rfjHzZh2fOQbgNeLOEQULYnGEx5DkpmSHzs8_YPguN2zEqMWt2BRChijeyepaKioSsgWKYaqRSQK5bVHgwDjrP8NXNtRptJPAh2wUMefnBkM0wwJVArTnMtbBFXyAfpA-veiDAsTwqkMzRQGnkqglsIFP8tLKnuyxwy5O9T3TYnRcAv5LDpS5.jpg,,sikayet_basvurusu,0,,,
sikayet_basvurusu__Gemini_Generated_Image_2r8os32r8os32r8o,C:\kdata\şikayet\Gemini_Generated_Image_2r8os32r8os32r8o.jpg,,sikayet_basvurusu,1,,,
sikayet_basvurusu__huUYiIbePpQ67Z1u1WXHz2a_pc2RkkYcyTviNz8CdrrQ-tZL1bDS1u2WejEuadxwSltGcoZOTLWcR2DSe11aozGp24F90MhZFJzC1O0fRsxVQc94nkZwzmODKaCTdNaYtCSKwpYqzXgWRxceSRRx5r9dwQq83ndmlPabO0ugKAX8P_C3rpXz1Y-r7GgcxTww,C:\kdata\şikayet\huUYiIbePpQ67Z1u1WXHz2a_pc2RkkYcyTviNz8CdrrQ-tZL1bDS1u2WejEuadxwSltGcoZOTLWcR2DSe11aozGp24F90MhZFJzC1O0fRsxVQc94nkZwzmODKaCTdNaYtCSKwpYqzXgWRxceSRRx5r9dwQq83ndmlPabO0ugKAX8P_C3rpXz1Y-r7GgcxTww.jpg,,sikayet_basvurusu,0,,,
sikayet_basvurusu__O61cVTRu_pefb493bmgvuCbA7CdWCPGp7GufSXgzm2V2_PAcHHp5E5u69zdlSRgHnnTV4lLEoAE0g2nQ8D1qU5WhIKragieOGts9AdZ9PlUlYnTZRtx7_BNWp-jEUP7Gu1XD9f-C4-aYJHIKqjWf94kU7JQZ92HnDiMoQhSTyM9eks6CKItcUmbHuCTEhwAP,C:\kdata\şikayet\O61cVTRu_pefb493bmgvuCbA7CdWCPGp7GufSXgzm2V2_PAcHHp5E5u69zdlSRgHnnTV4lLEoAE0g2nQ8D1qU5WhIKragieOGts9AdZ9PlUlYnTZRtx7_BNWp-jEUP7Gu1XD9f-C4-aYJHIKqjWf94kU7JQZ92HnDiMoQhSTyM9eks6CKItcUmbHuCTEhwAP.jpg,,sikayet_basvurusu,0,,,
sikayet_basvurusu__p1,C:\kdata\şikayet\p1.png,,sikayet_basvurusu,0,,,
sikayet_basvurusu__p2,C:\kdata\şikayet\p2.png,,sikayet_basvurusu,0,,,
sikayet_basvurusu__p3,C:\kdata\şikayet\p3.png,,sikayet_basvurusu,0,,,
sikayet_basvurusu__p4,C:\kdata\şikayet\p4.png,,sikayet_basvurusu,0,,,
sikayet_basvurusu__p5,C:\kdata\şikayet\p5.png,,sikayet_basvurusu,0,,,
sikayet_basvurusu__p6,C:\kdata\şikayet\p6.png,,sikayet_basvurusu,0,,,
sikayet_basvurusu__p7,C:\kdata\şikayet\p7.png,,sikayet_basvurusu,0,,,
sikayet_basvurusu__p8,C:\kdata\şikayet\p8.png,,sikayet_basvurusu,0,,,
sikayet_basvurusu__p9,C:\kdata\şikayet\p9.png,,sikayet_basvurusu,0,,,
sikayet_basvurusu__SIKAYET-FORMU-709x1024,C:\kdata\şikayet\SIKAYET-FORMU-709x1024.jpg,,sikayet_basvurusu,0,,,
sikayet_basvurusu__SIKAYET_001,C:\kdata\şikayet\SIKAYET_001.pdf,,sikayet_basvurusu,0,,,
sikayet_basvurusu__SIKAYET_002,C:\kdata\şikayet\SIKAYET_002.pdf,,sikayet_basvurusu,0,,,
sikayet_basvurusu__SIKAYET_003,C:\kdata\şikayet\SIKAYET_003.pdf,,sikayet_basvurusu,0,,,
sikayet_basvurusu__SIKAYET_004(1),C:\kdata\şikayet\SIKAYET_004(1).pdf,,sikayet_basvurusu,0,,,
sikayet_basvurusu__SIKAYET_005,C:\kdata\şikayet\SIKAYET_005.pdf,,sikayet_basvurusu,0,,,
sikayet_basvurusu__SIKAYET_006,C:\kdata\şikayet\SIKAYET_006.pdf,,sikayet_basvurusu,0,,,
sikayet_basvurusu__SIKAYET_007,C:\kdata\şikayet\SIKAYET_007.pdf,,sikayet_basvurusu,0,,,
sikayet_basvurusu__xjXF1qi7DDIfe_S-KLjhcxUyq6nYL3TScqjemQpUbprXyK89DOA4m1l-5Fgn0kwIpm6aETBYQ7e_zmx0nQPel-NpFLi5C1ztVw8iyl4rDPRUicOHQx59pk8GlYIP-kxv7FW5t3B_9HigXWDob5GNNR3RZIuzEZP8X-HCfxcoYZxg59Ll-vAzAkQp6s6tcz8r,C:\kdata\şikayet\xjXF1qi7DDIfe_S-KLjhcxUyq6nYL3TScqjemQpUbprXyK89DOA4m1l-5Fgn0kwIpm6aETBYQ7e_zmx0nQPel-NpFLi5C1ztVw8iyl4rDPRUicOHQx59pk8GlYIP-kxv7FW5t3B_9HigXWDob5GNNR3RZIuzEZP8X-HCfxcoYZxg59Ll-vAzAkQp6s6tcz8r.jpg,,sikayet_basvurusu,0,,,
sikayet_basvurusu__zabita-mudurlugune-sikayet-dilekcesi-ornegi,C:\kdata\şikayet\zabita-mudurlugune-sikayet-dilekcesi-ornegi.jpg,,sikayet_basvurusu,0,,,
